ID,Time,lat,lon,alt_AGL_ft,speed_kts,heading_deg,dh_fpm,alt_MSL_ft
28,0,0,0,4032.17544647789,142.231262682384,0,0,4032.17544647679
28,1,0.000662340099807801,0,4032.17544647789,142.584372979753,0,0,4032.17683557048
28,2,0.001326322722387,0,4032.17544647789,142.937483277122,0,0,4032.1810166426
28,3,0.00199194786755546,0,4032.17544647789,143.290593574492,0,0,4032.1880104132
28,4,0.00265921553512836,0,4032.17544647789,143.643703871861,0,0,4032.1978376545
28,5,0.00332812572491816,0,4032.17544647789,143.99681416923,0,0,4032.21051918343
28,6,0.00399867843673464,0,4032.17544647789,144.349924466599,0,0,4032.22607587278
28,7,0.00467087367038479,0,4032.17544647789,144.703034763968,0,0,4032.24452865496
28,8,0.00534471142567288,0,4032.17544647789,145.056145061337,0,0,4032.26589850336
28,9,0.00602019170240042,0,4032.17544647789,145.409255358706,0,0,4032.29020645097
28,10,0.00669731450036609,0,4032.17544647789,145.762365656075,0,0,4032.3174735643
28,11,0.00737607981936581,0,4032.17544647789,146.115475953444,0,0,4032.34772098064
28,12,0.00805648765919266,0,4032.17544647789,146.468586250813,0,0,4032.38096988574
28,13,0.00873853801963687,0,4032.17544647789,146.786385518445,0,0,4032.41724149883
28,14,0.00942132751288742,0,4032.17544647789,146.786385518445,0,0,4032.45650321245
28,15,0.0101041170034352,0,4032.17544647789,146.786385518445,0,0,4032.4987173155
28,16,0.0107869064910843,0,4032.17544647789,146.786385518445,0,0,4032.54388380423
28,17,0.0114696959756389,0,4032.17544647789,146.786385518445,0,0,4032.59200268611
28,18,0.0121524854569032,0,4032.17544647789,146.786385518445,0,0,4032.64307394996
28,19,0.0128352749346811,0,4032.17544647789,146.786385518445,0,0,4032.69709760696
28,20,0.0135180644087769,0,4032.17544647789,146.786385518445,0,0,4032.75407364964
28,21,0.0142008538789947,0,4032.17544647789,146.786385518445,0,0,4032.81400207803
28,22,0.0148836433451385,0,4032.17544647789,146.786385518445,0,0,4032.87688290328
28,23,0.0155664328070126,0,4032.17544647789,146.786385518445,0,0,4032.94271610305
28,24,0.016249222264421,0,4032.17544647789,146.786385518445,0,0,4033.01150169969
28,25,0.0169320117171678,0,4032.17544647789,146.786385518445,0,0,4033.08323968574
28,26,0.0176148011650573,0,4032.17544647789,146.786385518445,0,0,4033.15793005377
28,27,0.0182975906078935,0,4032.17544647789,146.786385518445,0,0,4033.23557281494
28,28,0.0189803800454804,0,4032.17544647789,146.786385518445,0,0,4033.31616795808
