ID,Time,lat,lon,alt_AGL_ft,speed_kts,heading_deg,dh_fpm,alt_MSL_ft
53,0,0,0,1135.5650299372,127.883852658229,0,0,1135.56502993777
53,1,0.000594945645298369,0,1135.5650299372,127.883852658229,0,0,1135.56615057215
53,2,0.00118989129046715,0,1135.5650299372,127.883852658229,0,0,1135.56951247528
53,3,0.00178483693537677,0,1135.5650299372,127.883852658229,0,0,1135.57511564344
53,4,0.00237978257989762,0,1135.5650299372,127.883852658229,0,0,1135.58296008408
53,5,0.00297472822390014,0,1135.5650299372,127.883852658229,0,0,1135.59304579347
53,6,0.00356967386725473,0,1135.5650299372,127.883852658229,0,0,1135.6053727679
53,7,0.00416461950983181,0,1135.5650299372,127.883852658229,0,0,1135.6199410148
53,8,0.00475956515150179,0,1135.5650299372,127.883852658229,0,0,1135.63675052673
53,9,0.00535451079213509,0,1135.5650299372,127.883852658229,0,0,1135.65580130368
53,10,0.00594945643160212,0,1135.5650299372,127.883852658229,0,0,1135.67709335685
53,11,0.0065444020697733,0,1135.5650299372,127.883852658229,0,0,1135.70062667131
53,12,0.00713934770651903,0,1135.5650299372,127.883852658229,0,0,1135.72640125453
53,13,0.00773429334170975,0,1135.5650299372,127.883852658229,0,0,1135.75441710651
53,14,0.00832923897521585,0,1135.5650299372,127.883852658229,0,0,1135.78467423096
53,15,0.00892418460690776,0,1135.5650299372,127.883852658229,0,0,1135.81717262045
53,16,0.0095191302366559,0,1135.5650299372,127.883852658229,0,0,1135.85191228241
53,17,0.0101140758643307,0,1135.5650299372,127.883852658229,0,0,1135.88889320567
53,18,0.0107090214898025,0,1135.5650299372,127.883852658229,0,0,1135.92811540514
53,19,0.0113039671129418,0,1135.5650299372,127.883852658229,0,0,1135.96957886592
53,20,0.0118989127336189,0,1135.5650299372,127.883852658229,0,0,1136.01328359544
53,21,0.0124938583517044,0,1135.5650299372,127.883852658229,0,0,1136.05922959372
53,22,0.0130888039670686,0,1135.5650299372,127.883852658229,0,0,1136.10741686821
53,23,0.0136837495795819,0,1135.5650299372,127.883852658229,0,0,1136.15784540027
53,24,0.0142786951891147,0,1135.5650299372,127.883852658229,0,0,1136.21051520854
53,25,0.0148736407955375,0,1135.5650299372,127.883852658229,0,0,1136.26542627439
53,26,0.0154685863987206,0,1135.5650299372,127.883852658229,0,0,1136.32257862017
53,27,0.0160635319985346,0,1135.5650299372,127.883852658229,0,0,1136.38197222352
53,28,0.0166584775948497,0,1135.5650299372,127.883852658229,0,0,1136.44360710308
53,29,0.0172534231875365,0,1135.5650299372,127.883852658229,0,0,1136.50748324767
53,30,0.0178483687764652,0,1135.5650299372,127.883852658229,0,0,1136.57360065728
53,31,0.0184433143615065,0,1135.5650299372,127.883852658229,0,0,1136.64195933938
53,32,0.0190382599425305,0,1135.5650299372,127.883852658229,0,0,1136.7125592865
53,33,0.0196332055194079,0,1135.5650299372,127.883852658229,0,0,1136.78540050238
53,34,0.0202281510920089,0,1135.5650299372,127.883852658229,0,0,1136.86048298702
53,35,0.0208230966602041,0,1135.5650299372,127.883852658229,0,0,1136.9378067404
53,36,0.0214180422238637,0,1135.5650299372,127.883852658229,0,0,1137.01737175882
53,37,0.0220129877828583,0,1135.5650299372,127.883852658229,0,0,1137.09917804971
53,38,0.0226079333370583,0,1135.5650299372,127.883852658229,0,67.8089600593383,1137.18322560564
53,39,0.0232025580146734,0,1141.7793177328,127.883852658229,0,745.489642524458,1143.48375559226
53,40,0.0237965009940438,0,1154.2143516796,127.804998184982,0,746.169796560387,1156.00716845319
53,41,0.0243884220360085,0,1166.65051492647,127.016453452516,0,746.169792838379,1168.53363218531
53,42,0.0249766676935812,0,1179.08667811344,126.22790872005,0,746.169789225159,1181.06173320115
53,43,0.0255612378956469,0,1191.52284123967,125.439363987584,0,746.169785543448,1193.59143041447
53,44,0.0261421325696209,0,1203.95900430402,124.650819255117,0,746.169781791503,1206.12268300727
53,45,0.0267193516414105,0,1216.3951673053,123.862274522651,0,746.169777967525,1218.65545040369
53,46,0.0272928950353765,0,1228.83133024229,123.073729790185,0,746.169774069657,1231.18969229236
53,47,0.0278627626742932,0,1241.26749311376,122.285185057719,0,746.169770095982,1243.72536861524
53,48,0.0284289544793066,0,1253.70365591841,121.496640325253,0,746.169766044519,1256.2624395676
53,49,0.0289914703698922,0,1266.13981865495,120.708095592786,0,746.169761913225,1268.80086560175
53,50,0.0295503102638102,0,1278.57598132202,119.91955086032,0,746.169757699987,1281.34060742706
53,51,0.0301054740770604,0,1291.01214391824,119.131006127854,0,746.169753402621,1293.88162599504
